+------+-------------+-----------------------+-------------+-------------+
| Rank |  Drug Name  |      Target Name      | Interaction | Probability |
| 3904 |  1825716.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3905 |  9865554.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3906 |  44273461.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3907 |  68107965.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3908 |    1228.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3909 |  11719003.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3910 |  44603362.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3911 |   71113.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3912 |    5467.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3913 |  11978790.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3914 |   51173.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3915 |  46911863.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3916 |    3045.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3917 |  11609586.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3918 |   119192.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3919 |    190.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3920 |    791.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3921 |    4849.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3922 |   441243.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3923 |    2730.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3924 |   644213.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3925 |  6419739.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3926 |    2746.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3927 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3928 |   327653.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3929 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3930 |   643606.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3931 | 135484493.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3932 |  73438925.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3933 |  5281071.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3934 |    5719.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3935 |  11327430.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3936 |   252682.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3937 |    4784.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3938 |    4100.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3939 |  10436840.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3940 |  25019940.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3941 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3942 |   60605.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3943 |   130956.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3944 |    3423.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3945 |  25195348.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3946 |   151115.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3947 |  6918297.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3948 |  5330175.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3949 |  5280961.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3950 |  5280373.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3951 |    9642.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3952 |   456214.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3953 |    5505.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3954 |    2194.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3955 |    2370.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3956 |  9549297.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3957 |  16076883.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3958 |  9949641.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3959 |  10222761.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3960 |    3221.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3961 |   260439.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3962 |   62887.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3963 |  9871074.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3964 |    8536.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3965 |  51358113.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3966 |  5280794.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3967 |  11387409.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3968 |    4877.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3969 |   44093.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3970 |   959043.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3971 |    1243.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3972 |    6005.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3973 |  4474062.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3974 |  11646777.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3975 |    3838.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3976 |  25124826.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3977 |    3059.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3978 |  68947304.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3979 |  9888590.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3980 |  5289613.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3981 |    1989.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3982 |    4495.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3983 |  9868580.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3984 |   65707.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3985 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3986 |    3151.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3987 |   33478.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3988 |   114917.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3989 |  5312122.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3990 |  5311412.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3991 |  11250647.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3992 |    4593.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3993 |    6166.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3994 |  71543365.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3995 |   17860.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3996 |   134778.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3997 | 135398745.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3998 |  16747388.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 3999 |  11222830.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4000 |  5866327.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4001 |   115163.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4002 |  9961766.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4003 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4004 |   156422.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4005 |    3335.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4006 |   24705.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4007 |  6604858.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4008 |   208910.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4009 |   119029.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4010 |  10408514.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4011 |    1242.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4012 |    4099.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4013 |    3559.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4014 |   68911.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4015 |  6420138.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4016 |  44386188.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4017 |  10090485.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4018 |  5742590.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4019 |  42887770.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4020 |  9589606.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4021 |  71811910.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4022 |  9851724.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4023 | 129010056.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4024 |  45114150.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4025 |   37186.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4026 |  72199292.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4027 |  24748573.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4028 |  25229450.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4029 |   20140.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4030 |  6710667.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4031 |   101616.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4032 |    3245.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4033 |   439487.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4034 | 135564558.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4035 |  71730058.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4036 |   24764.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4037 |  3899541.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4038 |    2375.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4039 |   21632.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4040 |    3468.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4041 |    1858.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4042 |   657237.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4043 |  71496458.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4044 |  2826191.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4045 |  5281672.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4046 |   71916.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4047 |   107526.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4048 |   125017.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4049 |    670.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4050 |   132981.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4051 |    2720.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4052 |    2283.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4053 | 135413535.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4054 |  12518181.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4055 |  10184653.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4056 |  71311876.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4057 |    3923.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4058 |    5359.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4059 |  21882238.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4060 |  9910224.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4061 | 129009943.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4062 |    2449.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4063 |   197690.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4064 |  24772043.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4065 |    5105.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4066 |   68071.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4067 |  53325874.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4068 |  11417954.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4069 |    5503.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4070 |  42642648.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4071 |  42598643.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4072 |    4631.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4073 |  11615393.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4074 |  13304188.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4075 |  5487888.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4076 |    6133.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4077 |   52919.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4078 | 121493670.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4079 |  25033736.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4080 |  5362116.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4081 |  2733079.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4082 |    3362.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4083 |    5411.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4084 |   164739.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4085 | 135410917.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4086 |  46943432.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4087 |   68888.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4088 |   68591.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4089 |  6451164.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4090 |    8974.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4091 |  9835049.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4092 |    5161.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4093 |    274.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4094 |  9911463.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4095 |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4096 |   208898.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4097 |   107641.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4098 |    3718.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4099 |  6918508.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4100 | 135401907.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4101 |  2777391.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4102 |  68210102.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4103 |  46208890.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4104 |  10337743.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4105 |  25108278.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4106 |   54747.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4107 |  9941444.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4108 |  16739265.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4109 |  46355372.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4110 |   68848.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4111 |   15478.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4112 |    3308.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4113 |    2099.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4114 |  23626877.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4115 |   155931.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4116 |   446962.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4117 |    2585.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4118 |  42633508.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4119 | 124835980.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4120 |  78160832.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4121 |   71957.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4122 | 135410875.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4123 |   158397.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4124 |    2435.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4125 |    6843.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4126 |  11692123.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4127 |  59603622.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4128 |   216305.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4129 |   688561.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4130 |  11717831.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4131 |   444020.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4132 |   688145.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4133 |  5311299.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4134 |    6575.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4135 |    9394.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4136 |   441140.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4137 |  44483253.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4138 |  73707512.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4139 |    4992.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4140 | 135511704.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4141 |   65944.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4142 |  16667686.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4143 |   21414.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4144 |  5281078.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4145 |    984.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4146 |  46244454.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4147 |   448991.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4148 |   60703.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4149 |  6420160.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4150 |   644160.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4151 |  6604453.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4152 |   23674.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4153 |    5270.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4154 |  3038525.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4155 |    3549.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4156 |   379077.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4157 |  91469546.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4158 |  6288112.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 4159 |  5311276.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
